u_arrival_time,optimal_alpha_lp,optimal_alpha_simple_lp
704,0.6630620720461674,0.646713615023474
705,0.6630255896850986,0.6466275659824045
706,0.6629892673517386,0.6465416178194605
707,0.6629531047625216,0.6464557703573519
708,0.662917101634279,0.6463700234192036
709,0.66288125768425,0.6462843768285543
710,0.6628455726300805,0.6461988304093566
711,0.6628100461898245,0.646113383985973
712,0.6627746780819405,0.6460280373831774
713,0.6627394680252878,0.6459427904261528
714,0.6627044157391309,0.6458576429404899
715,0.6626695209431427,0.6457725947521865
716,0.662634783357393,0.6456876456876456
717,0.6626002027023556,0.6456027955736748
718,0.6625657786989081,0.6455180442374853
719,0.662531511068329,0.6454333915066898
720,0.662497399532294,0.6453488372093023
721,0.6624634438128812,0.6452643811737362
722,0.6624296436325711,0.6451800232288034
723,0.662395998714239,0.6450957632037142
724,0.6623625087811644,0.6450116009280741
725,0.6623291735570199,0.6449275362318839
726,0.6622959927658754,0.6448435689455386
727,0.6622629661322038,0.6447596988998262
728,0.6622300933808677,0.6446759259259258
729,0.6621973742371339,0.6445922498554075
730,0.6621648084266533,0.6445086705202311
731,0.6621323956754834,0.6444251877527437
732,0.6621001357100699,0.644341801385681
733,0.6620680282572532,0.6442585112521638
734,0.6620360730442716,0.6441753171856976
735,0.6620042697987473,0.6440922190201728
736,0.6619726182487049,0.6440092165898615
737,0.6619411181225557,0.6439263097294184
738,0.6619097691491007,0.6438434982738779
739,0.661878571057538,0.6437607820586543
740,0.6618475235774531,0.64367816091954
741,0.6618166264388209,0.6435956346927052
742,0.6617858793720018,0.6435132032146956
743,0.6617552821077558,0.6434308663224324
744,0.6617248343772175,0.6433486238532108
745,0.6616945359119235,0.643266475644699
746,0.6616643864437889,0.6431844215349368
747,0.6616343857051141,0.6431024613623353
748,0.6616045334285943,0.6430205949656749
749,0.6615748293473045,0.642938822184105
750,0.6615452731947071,0.6428571428571427
751,0.6615158647046476,0.6427755568246715
752,0.661486603611358,0.6426940639269405
753,0.6614574896494532,0.6426126640045635
754,0.6614285225539297,0.6425313568985174
755,0.6613997020601693,0.6424501424501421
756,0.6613710279039374,0.6423690205011388
757,0.661342499821378,0.6422879908935684
758,0.6613141175490197,0.642207053469852
759,0.661285880823767,0.6421262080727684
760,0.6612577893829134,0.6420454545454544
761,0.6612298429641178,0.6419647927314024
762,0.6612020413054377,0.6418842224744606
763,0.6611743841452924,0.6418037436188313
764,0.6611468712224874,0.6417233560090702
765,0.6611195022762095,0.6416430594900848
766,0.6610922770460126,0.6415628539071345
767,0.6610651952718399,0.641482739105829
768,0.6610382566939959,0.6414027149321265
769,0.661011461053177,0.6413227812323344
770,0.660984808090449,0.6412429378531073
771,0.6609582975472446,0.6411631846414453
772,0.6609319291653812,0.641083521444695
773,0.6609057026870475,0.6410039481105468
774,0.6608796178548029,0.6409244644870348
775,0.6608536744115828,0.640845070422535
776,0.6608278721006942,0.6407657657657655
777,0.6608022106658145,0.6406865503657848
778,0.6607766898509962,0.6406074240719909
779,0.6607513094006593,0.6405283867341202
780,0.6607260690595946,0.640449438202247
781,0.660700968572968,0.6403705783267826
782,0.6606760076863047,0.6402918069584734
783,0.6606511861455104,0.6402131239484014
784,0.6606265036968525,0.6401345291479819
785,0.6606019600869671,0.6400560224089633
786,0.6605775550628634,0.6399776035834266
787,0.6605532883719064,0.6398992725237825
788,0.6605291597618416,0.6398210290827738
789,0.6605051689807692,0.639742873113471
790,0.6604813157771628,0.6396648044692737
791,0.6604575998998582,0.6395868230039082
792,0.6604340210980527,0.6395089285714285
793,0.660410579121315,0.6394311210262129
794,0.6603872737195717,0.6393534002229652
795,0.6603641046431153,0.639275766016713
796,0.6603410716426008,0.639198218262806
797,0.6603181744690444,0.6391207568169168
798,0.6602954128738289,0.6390433815350388
799,0.6602727866086883,0.638966092273485
800,0.6602502954257291,0.6388888888888888
801,0.6602279390774121,0.6388117712382009
802,0.6602057173165579,0.6387347391786902
803,0.6601836298963483,0.6386577925679422
804,0.6601616765703264,0.638580931263858
805,0.6601398570923869,0.6385041551246536
806,0.6601181712167907,0.6384274640088592
807,0.6600966186981502,0.6383508577753181
808,0.660075199291439,0.6382743362831855
809,0.6600539127519851,0.6381978993919291
810,0.6600327588354746,0.6381215469613258
811,0.660011737297945,0.638045278851463
812,0.6599908478957954,0.6379690949227371
813,0.6599700903857749,0.637892995035852
814,0.6599494645249894,0.637816979051819
815,0.6599289700708968,0.6377410468319558
816,0.6599086067813101,0.6376651982378853
817,0.6598883744143955,0.6375894331315354
818,0.6598682727286702,0.6375137513751373
819,0.6598483014830067,0.6374381528312257
820,0.6598284604366202,0.6373626373626372
821,0.6598087493490894,0.6372872048325094
822,0.659789167980337,0.6372118551042809
823,0.6597697160906337,0.6371365880416894
824,0.6597503934406059,0.6370614035087717
825,0.6597311997912233,0.6369863013698628
826,0.6597121349038094,0.6369112814895945
827,0.6596931985400337,0.6368363437328952
828,0.6596743904619131,0.6367614879649888
829,0.6596557104318097,0.636686714051394
830,0.6596371582124424,0.6366120218579233
831,0.6596187335668631,0.6365374112506824
832,0.6596004362584803,0.6364628820960697
833,0.6595822660510425,0.6363884342607745
834,0.6595642227086463,0.6363140676117774
835,0.659546305995734,0.6362397820163486
836,0.6595285156770849,0.6361655773420477
837,0.6595108515178284,0.6360914534567228
838,0.6594933132834399,0.6360174102285091
839,0.6594759007397306,0.6359434475258291
840,0.6594586136528564,0.6358695652173911
841,0.6594414517893177,0.6357957631721889
842,0.6594244149159586,0.6357220412595004
843,0.6594075027999525,0.6356483993488875
844,0.6593907152088281,0.635574837310195
845,0.6593740519104448,0.63550135501355
846,0.6593575126730082,0.6354279523293606
847,0.6593410972650535,0.6353546291283161
848,0.6593248054554661,0.635281385281385
849,0.6593086370134653,0.635208220659816
850,0.659292591708602,0.635135135135135
851,0.6592766693107764,0.6350621285791463
852,0.6592608695902161,0.6349892008639306
853,0.6592451923174901,0.6349163518618455
854,0.6592296372635023,0.6348435814455231
855,0.6592142041994936,0.6347708894878705
856,0.6591988928970367,0.6346982758620688
857,0.6591837031280451,0.6346257404415723
858,0.6591686346647601,0.6345532831001075
859,0.6591536872797619,0.6344809037116727
860,0.6591388607459592,0.6344086021505375
861,0.6591241548366018,0.6343363782912411
862,0.6591095693252642,0.6342642320085927
863,0.6590951039858562,0.6341921631776701
864,0.6590807585926208,0.6341201716738196
865,0.6590665329201305,0.6340482573726539
866,0.6590524267432877,0.6339764201500534
867,0.6590384398373296,0.6339046598821637
868,0.6590245719778204,0.6338329764453959
869,0.6590108229406516,0.6337613697164257
870,0.658997192502047,0.6336898395721924
871,0.6589836804385604,0.6336183858898983
872,0.6589702865270703,0.6335470085470083
873,0.6589570105447853,0.6334757074212491
874,0.658943852269241,0.6334044823906082
875,0.6589308114783001,0.6333333333333332
876,0.6589178879501495,0.6332622601279315
877,0.6589050814633084,0.6331912626531697
878,0.6588923917966153,0.6331203407880721
879,0.6588798187292367,0.6330494944119209
880,0.658867362040664,0.6329787234042551
881,0.6588550215107087,0.6329080276448695
882,0.658842796919518,0.6328374070138147
883,0.6588306880475484,0.6327668613913965
884,0.6588186946755892,0.632696390658174
885,0.6588068165847488,0.63262599469496
886,0.6587950535564543,0.6325556733828206
887,0.6587834053724697,0.6324854266030735
888,0.6587718718148572,0.632415254237288
889,0.6587604526660158,0.6323451561672842
890,0.6587491477086653,0.6322751322751321
891,0.6587379567258385,0.6322051824431516
892,0.6587268795008935,0.632135306553911
893,0.6587159158175008,0.632065504490227
894,0.6587050654596606,0.6319957761351634
895,0.6586943282116842,0.6319261213720314
896,0.658683703858197,0.6318565400843881
897,0.658673192184155,0.6317870321560357
898,0.6586627929748181,0.6317175974710219
899,0.6586525060157709,0.6316482359136386
900,0.658642331092908,0.6315789473684208
901,0.6586322679924506,0.6315097317201471
902,0.6586223165009244,0.6314405888538379
903,0.6586124764051761,0.6313715186547554
904,0.6586027474923669,0.6313025210084031
905,0.6585931295499675,0.6312335958005246
906,0.6585836223657667,0.6311647429171037
907,0.6585742257278712,0.6310959622443628
908,0.6585649394246889,0.6310272536687629
909,0.6585557632449508,0.6309586170770034
910,0.6585466969776917,0.6308900523560207
911,0.6585377404122714,0.6308215593929878
912,0.6585288933383457,0.6307531380753136
913,0.65852015554589,0.6306847882906428
914,0.6585115268251895,0.6306165099268546
915,0.6585030069668354,0.6305483028720624
916,0.6584945957617339,0.6304801670146136
917,0.6584862930010978,0.630412102243088
918,0.6584780984764511,0.6303441084462981
919,0.658470011979621,0.630276185513288
920,0.6584620333027537,0.630208333333333
921,0.6584541622382852,0.6301405517959394
922,0.6584463985789796,0.6300728407908427
923,0.6584387421178863,0.6300052002080081
924,0.6584311926483877,0.6299376299376298
925,0.6584237499641401,0.6298701298701297
926,0.6584164138591369,0.6298026998961576
927,0.6584091841276521,0.6297353399065904
928,0.6584020605642814,0.6296680497925309
929,0.6583950429639158,0.6296008294453083
930,0.6583881311217522,0.6295336787564766
931,0.6583813248332929,0.6294665976178143
932,0.6583746238943433,0.6293995859213248
933,0.6583680281010063,0.6293326435592341
934,0.6583615372496965,0.6292657704239916
935,0.6583551511371245,0.6291989664082686
936,0.6583488695603006,0.6291322314049586
937,0.6583426923165432,0.629065565307176
938,0.6583366192034661,0.6289989680082558
939,0.6583306500189847,0.6289324394017534
940,0.658324784561317,0.6288659793814431
941,0.6583190226289752,0.6287995878413187
942,0.658313364020778,0.6287332646755919
943,0.658307808535837,0.6286670097786925
944,0.658302355973565,0.6286008230452673
945,0.6582970061336687,0.6285347043701798
946,0.6582917588161609,0.6284686536485096
947,0.6582866138213448,0.6284026707755519
948,0.658281570949821,0.628336755646817
949,0.6582766300024882,0.6282709081580297
950,0.6582717907805408,0.628205128205128
951,0.6582670530854742,0.6281394156842642
952,0.6582624167190658,0.628073770491803
953,0.6582578814834014,0.6280081925243213
954,0.6582534471808507,0.6279426816786078
955,0.6582491136140912,0.6278772378516623
956,0.6582448805860781,0.6278118609406952
957,0.6582407479000687,0.627746550843127
958,0.6582367153596156,0.6276813074565881
959,0.658232782768558,0.6276161306789176
960,0.6582289499310262,0.627551020408163
961,0.6582252166514544,0.6274859765425802
962,0.6582215827345507,0.6274209989806319
963,0.6582180479853295,0.627356087620988
964,0.6582146122090821,0.6272912423625253
965,0.6582112752114061,0.6272264631043255
966,0.6582080367981734,0.6271617497456763
967,0.6582048967755567,0.6270971021860701
968,0.6582018549500103,0.627032520325203
969,0.6581989111282793,0.626968004062976
970,0.6581960651173994,0.6269035532994922
971,0.658193316724692,0.6268391679350581
972,0.6581906657577696,0.6267748478701824
973,0.6581881120245254,0.6267105930055751
974,0.6581856553331455,0.6266464032421477
975,0.6581832954920993,0.6265822784810124
976,0.6581810323101409,0.6265182186234816
977,0.6581788655963143,0.626454223571067
978,0.6581767951599441,0.62639029322548
979,0.6581748208106463,0.6263264274886304
980,0.6581729423583116,0.6262626262626261
981,0.6581711596131244,0.6261988894497726
982,0.6581694723855464,0.6261352169525729
983,0.6581678804863288,0.6260716086737265
984,0.6581663837264997,0.6260080645161288
985,0.6581649819173723,0.6259445843828714
986,0.6581636748705423,0.6258811681772406
987,0.6581624623978846,0.6258178158027174
988,0.6581613443115616,0.6257545271629776
989,0.6581603204240086,0.6256913021618903
990,0.658159390547951,0.6256281407035174
991,0.6581585544963872,0.6255650426921143
992,0.6581578120826003,0.6255020080321283
993,0.6581571631201478,0.6254390366281984
994,0.6581566074228682,0.6253761283851553
995,0.6581561448048877,0.6253132832080199
996,0.6581557750805932,0.6252505010020037
997,0.6581554980646701,0.6251877816725085
998,0.6581553135720596,0.6251251251251249
999,0.6581552214180041,0.6250625312656326
1000,0.7501250625312379,0.6249999999999998
